日時,アレイ,札幌→大通り,大通り→札幌,合計
2019-01-02T07:00:00+09:00,J5,593,505,1098
2019-01-02T07:15:00+09:00,J1,1076,1122,2198
2019-01-02T07:15:00+09:00,J2,680,681,1361
2019-01-02T07:15:00+09:00,J3,939,845,1784
2019-01-02T07:15:00+09:00,J4,823,871,1694
2019-01-02T07:15:00+09:00,J5,555,508,1063
2019-01-02T07:30:00+09:00,J1,1115,1156,2271
2019-01-02T07:30:00+09:00,J2,833,752,1585
2019-01-02T07:30:00+09:00,J3,705,746,1451
2019-01-02T07:30:00+09:00,J4,758,888,1646
2019-01-02T07:30:00+09:00,J5,538,480,1018
2019-01-02T07:45:00+09:00,J1,1080,1157,2237
2019-01-02T07:45:00+09:00,J2,794,748,1542
2019-01-02T07:45:00+09:00,J3,763,742,1505
2019-01-02T07:45:00+09:00,J4,771,801,1572
2019-01-02T07:45:00+09:00,J5,515,453,968
2019-01-02T08:00:00+09:00,J1,1098,1209,2307
2019-01-02T08:00:00+09:00,J2,713,764,1477
2019-01-02T08:00:00+09:00,J3,733,720,1453
2019-01-02T08:00:00+09:00,J4,822,903,1725
2019-01-02T08:00:00+09:00,J5,507,470,977
2019-01-02T08:15:00+09:00,J1,1185,1252,2437
2019-01-02T08:15:00+09:00,J2,850,781,1631
2019-01-02T08:15:00+09:00,J3,744,755,1499
2019-01-02T08:15:00+09:00,J4,805,857,1662
2019-01-02T08:15:00+09:00,J5,475,458,933
2019-01-02T08:30:00+09:00,J1,1162,1321,2483
2019-01-02T08:30:00+09:00,J2,729,753,1482
2019-01-02T08:30:00+09:00,J3,1143,1014,2157
2019-01-02T08:30:00+09:00,J4,876,989,1865
2019-01-02T08:30:00+09:00,J5,561,581,1142
2019-01-02T08:45:00+09:00,J1,1115,1322,2437
2019-01-02T08:45:00+09:00,J2,719,659,1378
2019-01-02T08:45:00+09:00,J3,1136,977,2113
2019-01-02T08:45:00+09:00,J4,889,918,1807
2019-01-02T08:45:00+09:00,J5,490,461,951
2019-01-02T09:00:00+09:00,J1,1192,1429,2621
2019-01-02T09:00:00+09:00,J2,883,849,1732
2019-01-02T09:00:00+09:00,J3,1253,1184,2437
2019-01-02T09:00:00+09:00,J4,929,1000,1929
2019-01-02T09:00:00+09:00,J5,508,463,971
2019-01-02T09:15:00+09:00,J1,1219,1324,2543
2019-01-02T09:15:00+09:00,J2,917,813,1730
2019-01-02T09:15:00+09:00,J3,924,890,1814
2019-01-02T09:15:00+09:00,J4,868,979,1847
2019-01-02T09:15:00+09:00,J5,569,530,1099
2019-01-02T09:30:00+09:00,J1,1262,1366,2628
2019-01-02T09:30:00+09:00,J2,754,716,1470
2019-01-02T09:30:00+09:00,J3,1009,975,1984
2019-01-02T09:30:00+09:00,J4,894,963,1857
2019-01-02T09:30:00+09:00,J5,550,508,1058
2019-01-02T09:45:00+09:00,J1,1210,1404,2614
2019-01-02T09:45:00+09:00,J2,739,793,1532
2019-01-02T09:45:00+09:00,J3,1005,941,1946
2019-01-02T09:45:00+09:00,J4,967,837,1804
2019-01-02T09:45:00+09:00,J5,516,512,1028
2019-01-02T10:00:00+09:00,J1,1215,1402,2617
2019-01-02T10:00:00+09:00,J2,858,831,1689
2019-01-02T10:00:00+09:00,J3,1028,900,1928
2019-01-02T10:00:00+09:00,J4,951,940,1891
2019-01-02T10:00:00+09:00,J5,538,562,1100
2019-01-02T10:15:00+09:00,J1,1270,1337,2607
2019-01-02T10:15:00+09:00,J2,795,835,1630
2019-01-02T10:15:00+09:00,J3,977,903,1880
2019-01-02T10:15:00+09:00,J4,1009,930,1939
2019-01-02T10:15:00+09:00,J5,509,554,1063
2019-01-02T10:30:00+09:00,J1,1297,1436,2733
2019-01-02T10:30:00+09:00,J2,819,871,1690
2019-01-02T10:30:00+09:00,J3,884,976,1860
2019-01-02T10:30:00+09:00,J4,1006,946,1952
2019-01-02T10:30:00+09:00,J5,541,579,1120
2019-01-02T10:45:00+09:00,J1,1231,1415,2646
2019-01-02T10:45:00+09:00,J2,808,881,1689
2019-01-02T10:45:00+09:00,J3,853,858,1711
2019-01-02T10:45:00+09:00,J4,1048,952,2000
2019-01-02T10:45:00+09:00,J5,567,637,1204
2019-01-02T11:00:00+09:00,J1,1212,1455,2667
2019-01-02T11:00:00+09:00,J2,761,836,1597
2019-01-02T11:00:00+09:00,J3,1226,1058,2284
2019-01-02T11:00:00+09:00,J4,1026,913,1939
2019-01-02T11:00:00+09:00,J5,508,542,1050
2019-01-02T11:15:00+09:00,J1,1235,1372,2607
2019-01-02T11:15:00+09:00,J2,869,919,1788
2019-01-02T11:15:00+09:00,J3,1418,1294,2712
2019-01-02T11:15:00+09:00,J4,941,944,1885
2019-01-02T11:15:00+09:00,J5,471,433,904
2019-01-02T11:30:00+09:00,J1,1337,1454,2791
2019-01-02T11:30:00+09:00,J2,967,920,1887
2019-01-02T11:30:00+09:00,J3,1372,1353,2725
2019-01-02T11:30:00+09:00,J4,906,931,1837
2019-01-02T11:30:00+09:00,J5,474,460,934
2019-01-02T11:45:00+09:00,J1,1283,1393,2676
2019-01-02T11:45:00+09:00,J2,1021,791,1812
